spot_id,SPOT_REGION,SPOT_COUNTRY,Spot_Name,description,SPOT_TYPE,Longitude,Latitude,GoogleEarth_Link,Active,SPOT_FLAG,country_id,region_id,SESSION_SPOT,Class_ID,Long,Lat,date_add,NRSessions
4718,Canterbury - Central,New Zealand,Lyttelton harbour,Open harbour to the sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Lyttelton harbour,+New Zealand",1,NZ,208,38,Lyttelton harbour Canterbury - Central New Zealand,24,172.7053304,-43.62909178,2015-02-24 06:33:27.397,281
4719,Zuid-Holland,Netherlands,Haringvliet - Zuidfront - Hellevoetsluis,Goed varen met zuiden wind.,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Haringvliet - Zuidfront - Hellevoetsluis,+Netherlands",1,NL,202,298,Haringvliet - Zuidfront - Hellevoetsluis Zuid-Holland Netherlands,25,4.122378873,51.81152357,2015-02-26 15:00:37.157,2
4720,-,Sweden,BQ Beach,"Lönnvägen, Onsala",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=BQ Beach,+Sweden",1,SE,233,495,BQ Beach - Sweden,24,NULL,NULL,2015-02-28 17:58:49.497,31
4723,-,Cyprus,Limassol Nautical Club,Sand Beach Wave Breakers Open Sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Limassol Nautical Club,+Cyprus",1,CY,94,356,Limassol Nautical Club - Cyprus,24,33.08350479,34.68738171,2015-03-02 18:10:38.117,277
4726,New South Wales,Australia,"Wallaga Lake, Regatta Point",-,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Wallaga Lake, Regatta Point,+Australia",1,AU,53,166,"Wallaga Lake, Regatta Point New South Wales Australia",25,NULL,NULL,2015-03-12 19:31:16.857,1
4727,-,Denmark,Feddet,-----,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Feddet,+Denmark",1,DK,98,360,Feddet - Denmark,-1,NULL,NULL,2015-03-14 16:16:23.613,1
4728,Queensland,Australia,Cleveland - Cox Bank,Speed Bank,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Cleveland - Cox Bank,+Australia",1,AU,53,204,Cleveland - Cox Bank Queensland Australia,-1,NULL,NULL,2015-03-14 23:53:21.557,6
4729,-,Denmark,Præstø,flat ,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Præstø,+Denmark",1,DK,98,360,Præstø - Denmark,-1,12.05395018,55.15693026,2015-03-15 17:07:25.943,15
4730,-,United Kingdom,Findhorn Bay,Tidal lagoon,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Findhorn Bay,+United Kingdom",1,UK,268,530,Findhorn Bay - United Kingdom,24,-3.58896405,57.64200575,2015-03-24 21:36:55.527,24
4731,Zeeland,Netherlands,Oesterdam,O-dam,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Oesterdam,+Netherlands",1,NL,202,294,Oesterdam Zeeland Netherlands,-1,4.677478677,51.08217024,2015-03-26 20:07:30.090,28
5731,-,Denmark,Kalundborg,slalom,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Kalundborg,+Denmark",1,DK,98,360,Kalundborg - Denmark,24,11.05242293,55.6501129,2015-03-29 10:50:11.007,14
5732,Pays de la Loire,France,lac de Vioreau,slalom,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=lac de Vioreau,+France",1,FR,114,199,lac de Vioreau Pays de la Loire France,25,NULL,NULL,2015-03-29 21:36:32.580,1
5733,Kalmar,Sweden,"Vinökalv , Gudingen , Västervik",Skärgård,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Vinökalv , Gudingen , Västervik,+Sweden",1,SE,233,96,"Vinökalv , Gudingen , Västervik Kalmar Sweden",24,NULL,NULL,2015-04-02 14:47:24.040,1
5735,-,Germany,Sauteler Kanal,"Kanal in Moormerland, Ostfriesland",Speed Canal,,,"http://maps.google.com/maps?f=q&hl=en&q=Sauteler Kanal,+Germany",1,DE,96,358,Sauteler Kanal - Germany,26,NULL,NULL,2015-04-02 17:18:55.773,1
5736,-,United Kingdom,Gare Loch,Sea Loch near Fastlane,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Gare Loch,+United Kingdom",1,UK,268,530,Gare Loch - United Kingdom,24,-4.74523435,55.9926469,2015-04-02 18:08:00.530,1
5737,-,Netherlands,Wolderwijd Zeewolde - Tulpeiland,Netherlands,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Wolderwijd Zeewolde - Tulpeiland,+Netherlands",1,NL,202,464,Wolderwijd Zeewolde - Tulpeiland - Netherlands,-1,5.546692456,52.3456865,2015-04-03 15:46:28.593,42
5738,-,Croatia,"Put Zdrijaca, Nin",very tricky speed spot,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Put Zdrijaca, Nin,+Croatia",1,HR,135,397,"Put Zdrijaca, Nin - Croatia",24,NULL,NULL,2015-04-03 17:54:00.213,1
5739,-,Denmark,Skive,SKIW,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Skive,+Denmark",1,DK,98,360,Skive - Denmark,24,9.060134198,56.58395031,2015-04-03 18:33:00.877,17
5741,Pays de la Loire,France,Sorlock,slalom,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Sorlock,+France",1,FR,114,199,Sorlock Pays de la Loire France,24,-2.477629544,47.42804099,2015-04-06 17:23:01.703,22
5742,-,Greece,Kardamena Spin Out,Sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Kardamena Spin Out,+Greece",1,GR,126,388,Kardamena Spin Out - Greece,24,27.1736945,36.8044076,2015-04-07 16:22:59.270,223
5743,-,United Kingdom,Ardersier Bay,Inner Moray Firth sand beach,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Ardersier Bay,+United Kingdom",1,UK,268,530,Ardersier Bay - United Kingdom,24,-4.062104734,57.57613537,2015-04-09 17:38:07.787,125
5744,-,Germany,Unteruckersee,Rinnensee,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Unteruckersee,+Germany",1,DE,96,358,Unteruckersee - Germany,25,13.8596129,53.28802845,2015-04-11 19:14:11.140,5
5745,-,Sweden,vendelsö,åsa,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=vendelsö,+Sweden",1,SE,233,495,vendelsö - Sweden,24,12.13002075,57.30760095,2015-04-12 15:44:38.520,5
5746,Kalmar,Sweden,Haga Park Öland,Speed,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Haga Park Öland,+Sweden",1,SE,233,96,Haga Park Öland Kalmar Sweden,-1,16.40080536,56.57563284,2015-04-14 18:30:38.347,45
5747,-,United Kingdom,Pettycur Bay,"Good open bay, especially at low tide",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Pettycur Bay,+United Kingdom",1,UK,268,530,Pettycur Bay - United Kingdom,24,NULL,NULL,2015-04-15 10:21:36.767,1
5748,-,United Kingdom,Nairn Central Beach,Moray Firth wide beach faces NNW,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Nairn Central Beach,+United Kingdom",1,UK,268,530,Nairn Central Beach - United Kingdom,24,-3.882824478,57.59760621,2015-04-15 18:18:54.163,19
5749,-,Germany,Hainer See,Braunkohle Restsee,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Hainer See,+Germany",1,DE,96,358,Hainer See - Germany,25,12.44286333,51.17325242,2015-04-18 08:32:25.413,19
5750,-,Germany,Zermützelsee/Stendenitz,x,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Zermützelsee/Stendenitz,+Germany",1,DE,96,358,Zermützelsee/Stendenitz - Germany,25,NULL,NULL,2015-04-22 07:17:42.640,1
5751,-,United Kingdom,Nairn East Beach Old Bar Lagoon,Tidal lagoon,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Nairn East Beach Old Bar Lagoon,+United Kingdom",1,UK,268,530,Nairn East Beach Old Bar Lagoon - United Kingdom,24,-3.83330917,57.60269,2015-04-25 16:58:22.793,2
5752,Languedoc,France,serignan plage,aflandige wind,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=serignan plage,+France",1,FR,114,115,serignan plage Languedoc France,24,NULL,NULL,2015-04-28 13:27:11.070,4
5754,-,Denmark,Randers Fjord,Flat Water,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Randers Fjord,+Denmark",1,DK,98,360,Randers Fjord - Denmark,24,NULL,NULL,2015-04-29 17:55:31.090,1
5755,-,Cyprus,St. Barbara,Steady wind with larger less frequent waves,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=St. Barbara,+Cyprus",1,CY,94,356,St. Barbara - Cyprus,24,NULL,NULL,2015-04-30 17:27:29.417,8
5758,Provence-Cote d'Azur,France,"Le Mourillon, Toulon",Slalom or Freeride spot,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Le Mourillon, Toulon,+France",1,FR,114,194,"Le Mourillon, Toulon Provence-Cote d'Azur France",24,5.956537552,43.09218634,2015-05-02 17:48:51.963,23
5759,-,Germany,Fehmarn Wulfener Hals,Lake,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Fehmarn Wulfener Hals,+Germany",1,DE,96,358,Fehmarn Wulfener Hals - Germany,-1,10.9876572,54.22647326,2015-05-04 18:43:44.953,94
5760,New Jersey,United States,"Barnegat Bay, Johnny Allens Cove",Kayak Lounch,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Barnegat Bay, Johnny Allens Cove,+United States",1,US,269,156,"Barnegat Bay, Johnny Allens Cove New Jersey United States",24,-74.1083915,39.79305965,2015-05-05 02:00:37.747,1
5761,Friesland,Netherlands,"De Hop, Sandfirden",De Hop,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=De Hop, Sandfirden,+Netherlands",1,NL,202,65,"De Hop, Sandfirden Friesland Netherlands",25,5.5122216,52.9841025,2015-05-05 16:48:16.313,20
5762,-,Germany,Staustufe Iffezheim,Spot am Rhein bei der NATO Rampe,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Staustufe Iffezheim,+Germany",1,DE,96,358,Staustufe Iffezheim - Germany,23,8.082219083,48.79830599,2015-05-08 07:35:40.347,1
5764,-,Denmark,Dragsmur,Dragsmur East,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Dragsmur,+Denmark",1,DK,98,360,Dragsmur - Denmark,24,10.53548405,56.16330825,2015-05-10 19:39:00.683,2
5766,-,Turkey,Foça,Eski Foça,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Foça,+Turkey",1,TR,261,523,Foça - Turkey,24,NULL,NULL,2015-05-11 11:05:12.060,27
5767,Midi-Pyrenees,France,Lac de la Ganguise,at Club Natique,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Lac de la Ganguise,+France",1,FR,114,140,Lac de la Ganguise Midi-Pyrenees France,25,1.795994752,43.32456833,2015-05-12 17:45:27.827,47
5768,-,Italy,Saline-Pazzona,Sardegna,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Saline-Pazzona,+Italy",1,IT,147,409,Saline-Pazzona - Italy,24,8.263333192,40.87933197,2015-05-15 07:42:02.957,35
5769,Thurgau,Switzerland,Berlingen,Flatwater,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Berlingen,+Switzerland",1,CH,81,243,Berlingen Thurgau Switzerland,25,8.783702109,47.70761018,2015-05-15 16:05:35.090,158
5770,New Jersey,United States,Island Beach State Park - Johnny Allens Cove,Shallow  windy,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Island Beach State Park - Johnny Allens Cove,+United States",1,US,269,156,Island Beach State Park - Johnny Allens Cove New Jersey United States,24,NULL,NULL,2015-05-16 00:13:47.253,2
5774,-,Germany,Plobsheimer Becken,Plobsheimer Becken / Frankreich,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Plobsheimer Becken,+Germany",1,DE,96,358,Plobsheimer Becken - Germany,25,7.75693255,48.46467675,2015-05-22 20:05:40.920,4
5775,-,United Kingdom,Gullane,Gullane beach East Lothian,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Gullane,+United Kingdom",1,UK,268,530,Gullane - United Kingdom,24,-2.84862927,56.04499977,2015-05-25 11:14:44.800,6
5777,New Jersey,United States,"Barnegat Bay, Conklin Island",1-2 feet shallow,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Barnegat Bay, Conklin Island,+United States",1,US,269,156,"Barnegat Bay, Conklin Island New Jersey United States",24,-74.1148625,39.81219125,2015-05-26 01:13:29.913,1
5780,-,United Kingdom,Seaview,Isle of Wight,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Seaview,+United Kingdom",1,UK,268,530,Seaview - United Kingdom,24,NULL,NULL,2015-05-28 19:38:40.320,1
5781,-,Italy, sa barra,san antioco sardinia,-,,,"http://maps.google.com/maps?f=q&hl=en&q= sa barra,+Italy",1,IT,147,409, sa barra - Italy,-1,8.449593946,39.10028985,2015-06-02 06:36:14.703,187
5782,Vestfold,Norway,Hvasser Syd,Sheltered but windy.,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Hvasser Syd,+Norway",1,NO,203,270,Hvasser Syd Vestfold Norway,24,10.45000641,59.06545677,2015-06-04 22:20:34.570,9
5783,-,United Kingdom,Whiteness Ardersier,Natural harbour West of Nairn beach,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Whiteness Ardersier,+United Kingdom",1,UK,268,530,Whiteness Ardersier - United Kingdom,24,NULL,NULL,2015-06-06 15:33:24.290,2
5785,Bretagne,France,Ploërmel lake,Lake,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Ploërmel lake,+France",1,FR,114,29,Ploërmel lake Bretagne France,25,NULL,NULL,2015-06-08 17:06:18.880,1
5786,Noord-Holland,Netherlands,Amsterdam - Strand Blijburg,Lake,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Amsterdam - Strand Blijburg,+Netherlands",1,NL,202,162,Amsterdam - Strand Blijburg Noord-Holland Netherlands,25,4.996711572,52.35937372,2015-06-08 21:15:38.570,13
5787,Gdansk,Poland,Chalupy,sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Chalupy,+Poland",1,PL,217,68,Chalupy Gdansk Poland,24,18.50733521,54.74840203,2015-06-12 06:50:40.577,36
5789,-,Spain,Menorca,Island,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Menorca,+Spain",1,ES,107,369,Menorca - Spain,24,4.13172925,40.04229355,2015-06-16 16:53:45.853,90
5790,-,France,Cayeux-sur-Mer ,open sea with pebble beach,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Cayeux-sur-Mer ,+France",1,FR,114,376,Cayeux-sur-Mer  - France,24,NULL,NULL,2015-06-18 16:33:33.387,1
5791,-,Spain,"Fuerteventura, Flag Beach",Flag Beach,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Fuerteventura, Flag Beach,+Spain",1,ES,107,369,"Fuerteventura, Flag Beach - Spain",24,-13.83589007,28.723536,2015-06-18 17:32:57.013,7
5792,-,Germany,Eckernförder Bucht,"From Waabs to Dänisch-Nienhof  with any good starting points like Langholz, Ludwigsburg, Karlsminde, Lindhöft, Surendorf etc.",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Eckernförder Bucht,+Germany",1,DE,96,358,Eckernförder Bucht - Germany,24,9.987476761,54.48061431,2015-06-19 09:25:41.590,12
5793,-,Russia,Novomichurinsk,Novomichurinsk,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Novomichurinsk,+Russia",1,RU,227,489,Novomichurinsk - Russia,25,NULL,NULL,2015-06-19 15:10:35.930,1
5795,Zeeland,Netherlands,Krabbenkreek - Sint-Philipsland,Getijdespot in Schelde delta,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Krabbenkreek - Sint-Philipsland,+Netherlands",1,NL,202,294,Krabbenkreek - Sint-Philipsland Zeeland Netherlands,23,4.139130342,51.610854,2015-06-23 16:14:03.690,148
5796,-,Italy,Lago di Albano,Lazio Region,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Lago di Albano,+Italy",1,IT,147,409,Lago di Albano - Italy,25,12.6597381,41.75622735,2015-06-24 17:47:41.103,25
5797,Normandie (Haute),France,St. Germain s/Ay,La Mer,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=St. Germain s/Ay,+France",1,FR,114,79,St. Germain s/Ay Normandie (Haute) France,24,-1.6589112,49.2296238,2015-06-27 09:24:47.697,28
5798,New Jersey,United States,LBI BayView Park at 68th Street,BayView Park at 68th Street,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=LBI BayView Park at 68th Street,+United States",1,US,269,156,LBI BayView Park at 68th Street New Jersey United States,24,-74.2288119,39.6254129,2015-06-29 00:44:01.340,1
5800,-,Netherlands Antilles,Sorobon,Sorobon Lac Bay,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Sorobon,+Netherlands Antilles",1,AN,47,309,Sorobon - Netherlands Antilles,24,-68.23451167,12.09829539,2015-06-30 17:39:32.050,42
5808,-,Germany,Rheinstetten,Flat lake,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Rheinstetten,+Germany",1,DE,96,358,Rheinstetten - Germany,25,NULL,NULL,2015-07-05 16:55:53.620,7
5809,-,Denmark,Ugelbølle strand,Wind from V to E,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Ugelbølle strand,+Denmark",1,DK,98,360,Ugelbølle strand - Denmark,24,10.3968777,56.28631005,2015-07-07 18:05:10.653,16
5810,Sodermanland,Sweden,Linudden Nyköping,Maybe weed.,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Linudden Nyköping,+Sweden",1,SE,233,220,Linudden Nyköping Sodermanland Sweden,25,17.07077227,58.73827187,2015-07-07 19:03:35.717,32
5811,Akershus,Norway,Holmen,Sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Holmen,+Norway",1,NO,203,8,Holmen Akershus Norway,24,10.51750075,59.8502255,2015-07-09 13:19:47.730,3
5812,-,Sweden,"Burgsviken, Gotland",Big bay,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Burgsviken, Gotland,+Sweden",1,SE,233,495,"Burgsviken, Gotland - Sweden",24,NULL,NULL,2015-07-09 21:38:10.687,2
5815,-,United Kingdom,Kimmeridge,Wave sailing soit,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Kimmeridge,+United Kingdom",1,UK,268,530,Kimmeridge - United Kingdom,24,-2.13390078,50.60739591,2015-07-12 19:24:37.020,5
5817,-,Italy,Latina Lido,Choppy ,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Latina Lido,+Italy",1,IT,147,409,Latina Lido - Italy,24,12.84684858,41.40450027,2015-07-16 18:45:14.973,6
5818,-,Italy,Lago di Bracciano,Golfetto,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Lago di Bracciano,+Italy",1,IT,147,409,Lago di Bracciano - Italy,25,12.25318555,42.15355415,2015-07-17 11:04:31.010,6
5819,-,Greece,agios kosmas athens windsurf,athens windsurf school,-,,,"http://maps.google.com/maps?f=q&hl=en&q=agios kosmas athens windsurf,+Greece",1,GR,126,388,agios kosmas athens windsurf - Greece,-1,NULL,NULL,2015-07-19 19:23:32.967,1
5825,-,United Kingdom,Worthing,Beach Parade,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Worthing,+United Kingdom",1,UK,268,530,Worthing - United Kingdom,24,-0.35831479,50.80595465,2015-07-26 12:08:30.103,6
5826,Poznan,Poland,Jez. Bledno,Lake,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Jez. Bledno,+Poland",1,PL,217,201,Jez. Bledno Poznan Poland,25,NULL,NULL,2015-07-26 14:18:17.410,1
5827,Bern,Switzerland,Lüscherz,Bielersee,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Lüscherz,+Switzerland",1,CH,81,21,Lüscherz Bern Switzerland,25,NULL,NULL,2015-07-27 15:18:45.203,5
5828,-,Sweden,Åre,Surrended of hi mountins,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Åre,+Sweden",1,SE,233,495,Åre - Sweden,25,NULL,NULL,2015-07-27 18:14:19.040,2
5830,Aquitaine,France,Banc d'Arguin,Pointe sud,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Banc d'Arguin,+France",1,FR,114,13,Banc d'Arguin Aquitaine France,24,-1.245205086,44.5628733,2015-07-29 19:30:50.647,12
5832,-,Netherlands,Markermeer   -  Houtribdijk,Netherlands,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Markermeer   -  Houtribdijk,+Netherlands",1,NL,202,464,Markermeer   -  Houtribdijk - Netherlands,25,5.386264162,52.6429348,2015-07-31 21:19:49.140,6
5833,-,Sweden,"Finjasjön, Björkviken",Lake,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Finjasjön, Björkviken,+Sweden",1,SE,233,495,"Finjasjön, Björkviken - Sweden",25,NULL,NULL,2015-08-01 10:01:59.980,1
5836,-,Sweden,Falsterbo,Beach,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Falsterbo,+Sweden",1,SE,233,495,Falsterbo - Sweden,24,NULL,NULL,2015-08-06 16:51:41.087,1
5838,Flevoland,Netherlands,Markermeer - Lelystad Batavia stad,Netherlands,-,,,"http://maps.google.com/maps?f=q&hl=en&q=Markermeer - Lelystad Batavia stad,+Netherlands",1,NL,202,62,Markermeer - Lelystad Batavia stad Flevoland Netherlands,-1,5.417469697,52.52547056,2015-08-08 20:59:32.290,3
5839,Vestfold,Norway,Steinsund,Flat water,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Steinsund,+Norway",1,NO,203,270,Steinsund Vestfold Norway,24,9.818669239,58.97983027,2015-08-09 18:32:36.743,41
5840,Oslo,Norway,Bunnefjorden,At the bottom of the Oslo fjord. Always small waves on south wind.,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Bunnefjorden,+Norway",1,NO,203,188,Bunnefjorden Oslo Norway,24,10.72989191,59.80228533,2015-08-12 04:46:15.213,20
5842,Zeeland,Netherlands,Westkapelle Zeedijk panoramaweg,north sea,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Westkapelle Zeedijk panoramaweg,+Netherlands",1,NL,202,294,Westkapelle Zeedijk panoramaweg Zeeland Netherlands,24,3.4529034,51.5544183,2015-08-15 18:58:10.230,2
5843,-,Sweden,"Breviken, Silen",Best wind direction from east to southeast.,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Breviken, Silen,+Sweden",1,SE,233,495,"Breviken, Silen - Sweden",24,NULL,NULL,2015-08-17 05:52:46.260,1
5847,Friesland,Netherlands,Pikmeer,"Grou, Pikmeer",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Pikmeer,+Netherlands",1,NL,202,65,Pikmeer Friesland Netherlands,25,5.858097523,53.09026994,2015-08-22 18:50:26.123,5
5849,Noord-Holland,Netherlands,"Markermeer, Wijdenes","Leuke spot, voor NO tot ZW",Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Markermeer, Wijdenes,+Netherlands",1,NL,202,162,"Markermeer, Wijdenes Noord-Holland Netherlands",25,5.18594025,52.62622115,2015-08-23 20:23:52.487,1
5850,-,Spain,Ses Covetes Mallorca,"Sur de Mallorca, good termic winds on summer, Good West winds and waves on winter",Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Ses Covetes Mallorca,+Spain",1,ES,107,369,Ses Covetes Mallorca - Spain,24,2.975696503,39.3386616,2015-08-25 16:31:50.453,15
5853,-,Ukraine,Berezan',The spot near the sandbar.,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Berezan',+Ukrainian SSR",1,UA,266,528,Berezan' - Ukraine,25,NULL,NULL,2015-09-04 17:44:10.143,2
5854,Utrecht,Netherlands,Recreatie gebied 't Waal,"Dode arm van de Lek , Tull 't Waal",-,,,"http://maps.google.com/maps?f=q&hl=en&q=Recreatie gebied 't Waal,+Netherlands",1,NL,202,262,Recreatie gebied 't Waal Utrecht Netherlands,-1,NULL,NULL,2015-09-04 17:44:18.557,1
5855,-,Germany,Katinger Watt,Old Speed Spot,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Katinger Watt,+Germany",1,DE,96,358,Katinger Watt - Germany,25,NULL,NULL,2015-09-06 08:38:18.130,1
5856,-,Poland,Kuznica,-,Sea,,,"http://maps.google.com/maps?f=q&hl=en&q=Kuznica,+Poland",1,PL,217,479,Kuznica - Poland,24,18.57687464,54.72650274,2015-09-13 10:18:43.080,8
5857,Sodermanland,Sweden,Benkes Speedstrip ,SpeedSchlalom,Speed Canal,,,"http://maps.google.com/maps?f=q&hl=en&q=Benkes Speedstrip ,+Sweden",1,SE,233,220,Benkes Speedstrip  Sodermanland Sweden,26,NULL,NULL,2015-09-21 07:57:44.460,16
